"","pKey","itemNum","Correct","Task","OptionChosen"
"5856",447,12,1,"MPV","Answer2"
"5857",447,5,1,"MPV","Answer2"
"5858",447,11,1,"MPV","Answer2"
"5859",447,3,1,"MPV","Answer2"
"5860",447,6,1,"MPV","Answer2"
"5861",448,17,0,"MPV","Answer5"
"5862",448,4,1,"MPV","Answer2"
"5863",448,16,1,"MPV","Answer2"
"5864",448,1,1,"MPV","Answer2"
"5865",448,10,1,"MPV","Answer2"
"5866",448,19,1,"MPV","Answer2"
"5867",448,13,1,"MPV","Answer2"
"5868",448,20,1,"MPV","Answer2"
"5869",448,7,1,"MPV","Answer2"
"5870",448,9,1,"MPV","Answer2"
"5871",448,15,1,"MPV","Answer2"
"5872",448,18,1,"MPV","Answer2"
"5873",448,14,1,"MPV","Answer2"
"5874",448,8,1,"MPV","Answer2"
"5875",448,2,1,"MPV","Answer2"
"5876",448,12,1,"MPV","Answer2"
"5877",448,5,1,"MPV","Answer2"
"5878",448,11,0,"MPV","Answer4"
"5879",448,3,1,"MPV","Answer2"
"5880",448,6,1,"MPV","Answer2"
"5881",449,17,1,"MPV","Answer2"
"5882",449,4,1,"MPV","Answer2"
"5883",449,16,1,"MPV","Answer2"
"5884",449,1,1,"MPV","Answer2"
"5885",449,10,1,"MPV","Answer2"
"5886",449,19,1,"MPV","Answer2"
"5887",449,13,1,"MPV","Answer2"
"5888",449,20,1,"MPV","Answer2"
"5889",449,7,1,"MPV","Answer2"
"5890",449,9,1,"MPV","Answer2"
"5891",449,15,1,"MPV","Answer2"
"5892",449,18,1,"MPV","Answer2"
"5893",449,14,1,"MPV","Answer2"
"5894",449,8,1,"MPV","Answer2"
"5895",449,2,1,"MPV","Answer2"
"5896",449,12,1,"MPV","Answer2"
"5897",449,5,1,"MPV","Answer2"
"5898",449,11,0,"MPV","Answer4"
"5899",449,3,1,"MPV","Answer2"
"5900",449,6,1,"MPV","Answer2"
"5901",451,17,0,"MPV","Answer1"
"5902",451,4,1,"MPV","Answer2"
"5903",451,16,1,"MPV","Answer2"
"5904",451,1,1,"MPV","Answer2"
"5905",451,10,1,"MPV","Answer2"
"5906",451,19,1,"MPV","Answer2"
"5907",451,13,1,"MPV","Answer2"
"5908",451,20,1,"MPV","Answer2"
"5909",451,7,1,"MPV","Answer2"
"5910",451,9,1,"MPV","Answer2"
"5911",451,15,1,"MPV","Answer2"
"5912",451,18,1,"MPV","Answer2"
"5913",451,14,1,"MPV","Answer2"
"5914",451,8,1,"MPV","Answer2"
"5915",451,2,1,"MPV","Answer2"
"5916",451,12,1,"MPV","Answer2"
"5917",451,5,1,"MPV","Answer2"
"5918",451,11,0,"MPV","Answer4"
"5919",451,3,1,"MPV","Answer2"
"5920",451,6,1,"MPV","Answer2"
"5921",453,17,1,"MPV","Answer2"
"5922",453,4,1,"MPV","Answer2"
"5923",453,16,1,"MPV","Answer2"
"5924",453,1,1,"MPV","Answer2"
"5925",453,10,1,"MPV","Answer2"
"5926",453,19,1,"MPV","Answer2"
"5927",453,13,1,"MPV","Answer2"
"5928",453,20,1,"MPV","Answer2"
"5929",453,7,1,"MPV","Answer2"
"5930",453,9,1,"MPV","Answer2"
"5931",453,15,1,"MPV","Answer2"
"5932",453,18,1,"MPV","Answer2"
"5933",453,14,1,"MPV","Answer2"
"5934",453,8,1,"MPV","Answer2"
"5935",453,2,1,"MPV","Answer2"
"5936",453,12,1,"MPV","Answer2"
"5937",453,5,0,"MPV","Answer1"
"5938",453,11,1,"MPV","Answer2"
"5939",453,3,1,"MPV","Answer2"
"5940",453,6,1,"MPV","Answer2"
"5941",454,17,1,"MPV","Answer2"
"5942",454,4,1,"MPV","Answer2"
"5943",454,16,1,"MPV","Answer2"
"5944",454,1,1,"MPV","Answer2"
"5945",454,10,1,"MPV","Answer2"
"5946",454,19,0,"MPV","Answer1"
"5947",454,13,1,"MPV","Answer2"
"5948",454,20,1,"MPV","Answer2"
"5949",454,7,1,"MPV","Answer2"
"5950",454,9,1,"MPV","Answer2"
"5951",454,15,1,"MPV","Answer2"
"5952",454,18,0,"MPV","Answer1"
"5953",454,14,1,"MPV","Answer2"
"5954",454,8,1,"MPV","Answer2"
"5955",454,2,1,"MPV","Answer2"
"5956",454,12,1,"MPV","Answer2"
"5957",454,5,1,"MPV","Answer2"
"5958",454,11,0,"MPV","Answer4"
"5959",454,3,1,"MPV","Answer2"
"5960",454,6,1,"MPV","Answer2"
"5961",455,17,1,"MPV","Answer2"
"5962",455,4,1,"MPV","Answer2"
"5963",455,16,1,"MPV","Answer2"
"5964",455,1,1,"MPV","Answer2"
"5965",455,10,1,"MPV","Answer2"
"5966",455,19,1,"MPV","Answer2"
"5967",455,13,1,"MPV","Answer2"
"5968",455,20,1,"MPV","Answer2"
"5969",455,7,1,"MPV","Answer2"
"5970",455,9,1,"MPV","Answer2"
"5971",455,15,1,"MPV","Answer2"
"5972",455,18,1,"MPV","Answer2"
"5973",455,14,1,"MPV","Answer2"
"5974",455,8,1,"MPV","Answer2"
"5975",455,2,1,"MPV","Answer2"
"5976",455,12,1,"MPV","Answer2"
"5977",455,5,1,"MPV","Answer2"
"5978",455,11,1,"MPV","Answer2"
"5979",455,3,1,"MPV","Answer2"
"5980",455,6,1,"MPV","Answer2"
"5981",456,17,0,"MPV","Answer1"
"5982",456,4,1,"MPV","Answer2"
"5983",456,16,1,"MPV","Answer2"
"5984",456,1,1,"MPV","Answer2"
"5985",456,10,1,"MPV","Answer2"
"5986",456,19,1,"MPV","Answer2"
"5987",456,13,1,"MPV","Answer2"
"5988",456,20,1,"MPV","Answer2"
"5989",456,7,1,"MPV","Answer2"
"5990",456,9,1,"MPV","Answer2"
"5991",456,15,1,"MPV","Answer2"
"5992",456,18,1,"MPV","Answer2"
"5993",456,14,1,"MPV","Answer2"
"5994",456,8,1,"MPV","Answer2"
"5995",456,2,1,"MPV","Answer2"
"5996",456,12,1,"MPV","Answer2"
"5997",456,5,1,"MPV","Answer2"
"5998",456,11,1,"MPV","Answer2"
"5999",456,3,1,"MPV","Answer2"
"6000",456,6,1,"MPV","Answer2"
"6001",458,17,1,"MPV","Answer2"
"6002",458,4,1,"MPV","Answer2"
"6003",458,16,1,"MPV","Answer2"
"6004",458,1,1,"MPV","Answer2"
"6005",458,10,1,"MPV","Answer2"
"6006",458,19,1,"MPV","Answer2"
"6007",458,13,1,"MPV","Answer2"
"6008",458,20,1,"MPV","Answer2"
"6009",458,7,1,"MPV","Answer2"
"6010",458,9,1,"MPV","Answer2"
"6011",458,15,1,"MPV","Answer2"
"6012",458,18,1,"MPV","Answer2"
"6013",458,14,1,"MPV","Answer2"
"6014",458,8,1,"MPV","Answer2"
"6015",458,2,0,"MPV","Answer4"
"6016",458,12,1,"MPV","Answer2"
"6017",458,5,1,"MPV","Answer2"
"6018",458,11,1,"MPV","Answer2"
"6019",458,3,1,"MPV","Answer2"
"6020",458,6,1,"MPV","Answer2"
"6021",459,17,1,"MPV","Answer2"
"6022",459,4,1,"MPV","Answer2"
"6023",459,16,1,"MPV","Answer2"
"6024",459,1,1,"MPV","Answer2"
"6025",459,10,1,"MPV","Answer2"
"6026",459,19,1,"MPV","Answer2"
"6027",459,13,1,"MPV","Answer2"
"6028",459,20,1,"MPV","Answer2"
"6029",459,7,1,"MPV","Answer2"
"6030",459,9,1,"MPV","Answer2"
"6031",459,15,1,"MPV","Answer2"
"6032",459,18,1,"MPV","Answer2"
"6033",459,14,1,"MPV","Answer2"
"6034",459,8,1,"MPV","Answer2"
"6035",459,2,1,"MPV","Answer2"
"6036",459,12,1,"MPV","Answer2"
"6037",459,5,1,"MPV","Answer2"
"6038",459,11,1,"MPV","Answer2"
"6039",459,3,1,"MPV","Answer2"
"6040",459,6,1,"MPV","Answer2"
"6041",462,17,1,"MPV","Answer2"
"6042",462,4,1,"MPV","Answer2"
"6043",462,16,1,"MPV","Answer2"
"6044",462,1,1,"MPV","Answer2"
"6045",462,10,1,"MPV","Answer2"
"6046",462,19,1,"MPV","Answer2"
"6047",462,13,1,"MPV","Answer2"
"6048",462,20,1,"MPV","Answer2"
"6049",462,7,1,"MPV","Answer2"
"6050",462,9,1,"MPV","Answer2"
"6051",462,15,1,"MPV","Answer2"
"6052",462,18,1,"MPV","Answer2"
"6053",462,14,1,"MPV","Answer2"
"6054",462,8,0,"MPV","Answer5"
"6055",462,2,1,"MPV","Answer2"
"6056",462,12,1,"MPV","Answer2"
"6057",462,5,1,"MPV","Answer2"
"6058",462,11,1,"MPV","Answer2"
"6059",462,3,1,"MPV","Answer2"
"6060",462,6,1,"MPV","Answer2"
"6061",463,17,1,"MPV","Answer2"
"6062",463,4,1,"MPV","Answer2"
"6063",463,16,1,"MPV","Answer2"
"6064",463,1,1,"MPV","Answer2"
"6065",463,10,1,"MPV","Answer2"
"6066",463,19,1,"MPV","Answer2"
"6067",463,13,1,"MPV","Answer2"
"6068",463,20,1,"MPV","Answer2"
"6069",463,7,1,"MPV","Answer2"
"6070",463,9,1,"MPV","Answer2"
"6071",463,15,1,"MPV","Answer2"
"6072",463,18,1,"MPV","Answer2"
"6073",463,14,1,"MPV","Answer2"
"6074",463,8,1,"MPV","Answer2"
"6075",463,2,1,"MPV","Answer2"
"6076",463,12,1,"MPV","Answer2"
"6077",463,5,1,"MPV","Answer2"
"6078",463,11,0,"MPV","Answer4"
"6079",463,3,1,"MPV","Answer2"
"6080",463,6,1,"MPV","Answer2"
"6081",464,17,0,"MPV","Answer5"
"6082",464,4,0,"MPV","Answer5"
"6083",464,16,1,"MPV","Answer2"
"6084",464,1,0,"MPV","Answer5"
"6085",464,10,0,"MPV","Answer1"
"6086",464,19,0,"MPV","Answer5"
"6087",464,13,0,"MPV","Answer5"
"6088",464,20,0,"MPV","Answer5"
"6089",464,7,0,"MPV","Answer3"
"6090",464,9,1,"MPV","Answer2"
"6091",464,15,0,"MPV","Answer5"
"6092",464,18,0,"MPV","Answer1"
"6093",464,14,0,"MPV","Answer1"
"6094",464,8,0,"MPV","Answer5"
"6095",464,2,0,"MPV","Answer5"
"6096",464,12,0,"MPV","Answer3"
"6097",464,5,0,"MPV","Answer5"
"6098",464,11,0,"MPV","Answer5"
"6099",464,3,0,"MPV","Answer1"
"6100",464,6,0,"MPV","Answer5"
"6101",465,17,1,"MPV","Answer2"
"6102",465,4,0,"MPV","Answer1"
"6103",465,16,1,"MPV","Answer2"
"6104",465,1,0,"MPV","Answer3"
"6105",465,10,1,"MPV","Answer2"
"6106",465,19,0,"MPV","Answer1"
"6107",465,13,1,"MPV","Answer2"
"6108",465,20,1,"MPV","Answer2"
"6109",465,7,1,"MPV","Answer2"
"6110",465,9,1,"MPV","Answer2"
"6111",465,15,1,"MPV","Answer2"
"6112",465,18,1,"MPV","Answer2"
"6113",465,14,1,"MPV","Answer2"
"6114",465,8,1,"MPV","Answer2"
"6115",465,2,1,"MPV","Answer2"
"6116",465,12,1,"MPV","Answer2"
"6117",465,5,0,"MPV","Answer5"
"6118",465,11,1,"MPV","Answer2"
"6119",465,3,1,"MPV","Answer2"
"6120",465,6,1,"MPV","Answer2"
"6121",466,17,1,"MPV","Answer2"
"6122",466,4,1,"MPV","Answer2"
"6123",466,16,1,"MPV","Answer2"
"6124",466,1,1,"MPV","Answer2"
"6125",466,10,1,"MPV","Answer2"
"6126",466,19,1,"MPV","Answer2"
"6127",466,13,1,"MPV","Answer2"
"6128",466,20,1,"MPV","Answer2"
"6129",466,7,1,"MPV","Answer2"
"6130",466,9,1,"MPV","Answer2"
"6131",466,15,1,"MPV","Answer2"
"6132",466,18,1,"MPV","Answer2"
"6133",466,14,1,"MPV","Answer2"
"6134",466,8,0,"MPV","Answer5"
"6135",466,2,1,"MPV","Answer2"
"6136",466,12,1,"MPV","Answer2"
"6137",466,5,1,"MPV","Answer2"
"6138",466,11,1,"MPV","Answer2"
"6139",466,3,1,"MPV","Answer2"
"6140",466,6,1,"MPV","Answer2"
"6141",467,17,1,"MPV","Answer2"
"6142",467,4,1,"MPV","Answer2"
"6143",467,16,1,"MPV","Answer2"
"6144",467,1,1,"MPV","Answer2"
"6145",467,10,1,"MPV","Answer2"
"6146",467,19,0,"MPV","Answer1"
"6147",467,13,1,"MPV","Answer2"
"6148",467,20,1,"MPV","Answer2"
"6149",467,7,1,"MPV","Answer2"
"6150",467,9,1,"MPV","Answer2"
"6151",467,15,1,"MPV","Answer2"
"6152",467,18,1,"MPV","Answer2"
"6153",467,14,1,"MPV","Answer2"
"6154",467,8,0,"MPV","Answer5"
"6155",467,2,1,"MPV","Answer2"
"6156",467,12,1,"MPV","Answer2"
"6157",467,5,1,"MPV","Answer2"
"6158",467,11,1,"MPV","Answer2"
"6159",467,3,1,"MPV","Answer2"
"6160",467,6,1,"MPV","Answer2"
"6161",468,17,1,"MPV","Answer2"
"6162",468,4,1,"MPV","Answer2"
"6163",468,16,1,"MPV","Answer2"
"6164",468,1,1,"MPV","Answer2"
"6165",468,10,1,"MPV","Answer2"
"6166",468,19,1,"MPV","Answer2"
"6167",468,13,1,"MPV","Answer2"
"6168",468,20,1,"MPV","Answer2"
"6169",468,7,1,"MPV","Answer2"
"6170",468,9,1,"MPV","Answer2"
"6171",468,15,1,"MPV","Answer2"
"6172",468,18,1,"MPV","Answer2"
"6173",468,14,1,"MPV","Answer2"
"6174",468,8,1,"MPV","Answer2"
"6175",468,2,1,"MPV","Answer2"
"6176",468,12,1,"MPV","Answer2"
"6177",468,5,1,"MPV","Answer2"
"6178",468,11,1,"MPV","Answer2"
"6179",468,3,1,"MPV","Answer2"
"6180",468,6,1,"MPV","Answer2"
"6181",469,17,1,"MPV","Answer2"
"6182",469,4,1,"MPV","Answer2"
"6183",469,16,1,"MPV","Answer2"
"6184",469,1,1,"MPV","Answer2"
"6185",469,10,1,"MPV","Answer2"
"6186",469,19,1,"MPV","Answer2"
"6187",469,13,1,"MPV","Answer2"
"6188",469,20,1,"MPV","Answer2"
"6189",469,7,1,"MPV","Answer2"
"6190",469,9,1,"MPV","Answer2"
"6191",469,15,1,"MPV","Answer2"
"6192",469,18,1,"MPV","Answer2"
"6193",469,14,1,"MPV","Answer2"
"6194",469,8,1,"MPV","Answer2"
"6195",469,2,1,"MPV","Answer2"
"6196",469,12,1,"MPV","Answer2"
"6197",469,5,1,"MPV","Answer2"
"6198",469,11,1,"MPV","Answer2"
"6199",469,3,1,"MPV","Answer2"
"6200",469,6,1,"MPV","Answer2"
"6201",470,17,1,"MPV","Answer2"
"6202",470,4,1,"MPV","Answer2"
"6203",470,16,1,"MPV","Answer2"
"6204",470,1,1,"MPV","Answer2"
"6205",470,10,1,"MPV","Answer2"
"6206",470,19,1,"MPV","Answer2"
"6207",470,13,1,"MPV","Answer2"
"6208",470,20,1,"MPV","Answer2"
"6209",470,7,1,"MPV","Answer2"
"6210",470,9,1,"MPV","Answer2"
"6211",470,15,1,"MPV","Answer2"
"6212",470,18,1,"MPV","Answer2"
"6213",470,14,1,"MPV","Answer2"
"6214",470,8,0,"MPV","Answer5"
"6215",470,2,1,"MPV","Answer2"
"6216",470,12,1,"MPV","Answer2"
"6217",470,5,1,"MPV","Answer2"
"6218",470,11,1,"MPV","Answer2"
"6219",470,3,1,"MPV","Answer2"
"6220",470,6,1,"MPV","Answer2"
"6221",471,17,1,"MPV","Answer2"
"6222",471,4,1,"MPV","Answer2"
"6223",471,16,1,"MPV","Answer2"
"6224",471,1,0,"MPV","Answer3"
"6225",471,10,1,"MPV","Answer2"
"6226",471,19,1,"MPV","Answer2"
"6227",471,13,1,"MPV","Answer2"
"6228",471,20,1,"MPV","Answer2"
"6229",471,7,1,"MPV","Answer2"
"6230",471,9,1,"MPV","Answer2"
"6231",471,15,1,"MPV","Answer2"
"6232",471,18,1,"MPV","Answer2"
"6233",471,14,1,"MPV","Answer2"
"6234",471,8,0,"MPV","Answer5"
"6235",471,2,1,"MPV","Answer2"
"6236",471,12,1,"MPV","Answer2"
"6237",471,5,1,"MPV","Answer2"
"6238",471,11,1,"MPV","Answer2"
"6239",471,3,1,"MPV","Answer2"
"6240",471,6,1,"MPV","Answer2"
"6241",472,17,0,"MPV","Answer1"
"6242",472,4,1,"MPV","Answer2"
"6243",472,16,1,"MPV","Answer2"
"6244",472,1,1,"MPV","Answer2"
"6245",472,10,1,"MPV","Answer2"
"6246",472,19,0,"MPV","Answer1"
"6247",472,13,1,"MPV","Answer2"
"6248",472,20,1,"MPV","Answer2"
"6249",472,7,1,"MPV","Answer2"
"6250",472,9,1,"MPV","Answer2"
"6251",472,15,1,"MPV","Answer2"
"6252",472,18,1,"MPV","Answer2"
"6253",472,14,1,"MPV","Answer2"
"6254",472,8,0,"MPV","Answer4"
"6255",472,2,1,"MPV","Answer2"
"6256",472,12,1,"MPV","Answer2"
"6257",472,5,1,"MPV","Answer2"
"6258",472,11,0,"MPV","Answer4"
"6259",472,3,1,"MPV","Answer2"
"6260",472,6,1,"MPV","Answer2"
"6261",473,17,1,"MPV","Answer2"
"6262",473,4,1,"MPV","Answer2"
"6263",473,16,1,"MPV","Answer2"
"6264",473,1,1,"MPV","Answer2"
"6265",473,10,1,"MPV","Answer2"
"6266",473,19,1,"MPV","Answer2"
"6267",473,13,1,"MPV","Answer2"
"6268",473,20,1,"MPV","Answer2"
"6269",473,7,1,"MPV","Answer2"
"6270",473,9,1,"MPV","Answer2"
"6271",473,15,1,"MPV","Answer2"
"6272",473,18,1,"MPV","Answer2"
"6273",473,14,1,"MPV","Answer2"
"6274",473,8,1,"MPV","Answer2"
"6275",473,2,1,"MPV","Answer2"
"6276",473,12,1,"MPV","Answer2"
"6277",473,5,1,"MPV","Answer2"
"6278",473,11,1,"MPV","Answer2"
"6279",473,3,1,"MPV","Answer2"
"6280",473,6,1,"MPV","Answer2"
"6281",474,17,0,"MPV","Answer5"
"6282",474,4,1,"MPV","Answer2"
"6283",474,16,1,"MPV","Answer2"
"6284",474,1,1,"MPV","Answer2"
"6285",474,10,1,"MPV","Answer2"
"6286",474,19,1,"MPV","Answer2"
"6287",474,13,1,"MPV","Answer2"
"6288",474,20,1,"MPV","Answer2"
"6289",474,7,1,"MPV","Answer2"
"6290",474,9,1,"MPV","Answer2"
"6291",474,15,1,"MPV","Answer2"
"6292",474,18,1,"MPV","Answer2"
"6293",474,14,1,"MPV","Answer2"
"6294",474,8,1,"MPV","Answer2"
"6295",474,2,1,"MPV","Answer2"
"6296",474,12,1,"MPV","Answer2"
"6297",474,5,1,"MPV","Answer2"
"6298",474,11,1,"MPV","Answer2"
"6299",474,3,1,"MPV","Answer2"
"6300",474,6,1,"MPV","Answer2"
"6301",475,17,1,"MPV","Answer2"
"6302",475,4,1,"MPV","Answer2"
"6303",475,16,1,"MPV","Answer2"
"6304",475,1,1,"MPV","Answer2"
"6305",475,10,1,"MPV","Answer2"
"6306",475,19,1,"MPV","Answer2"
"6307",475,13,1,"MPV","Answer2"
"6308",475,20,1,"MPV","Answer2"
"6309",475,7,1,"MPV","Answer2"
"6310",475,9,1,"MPV","Answer2"
"6311",475,15,1,"MPV","Answer2"
"6312",475,18,1,"MPV","Answer2"
"6313",475,14,1,"MPV","Answer2"
"6314",475,8,1,"MPV","Answer2"
"6315",475,2,1,"MPV","Answer2"
"6316",475,12,1,"MPV","Answer2"
"6317",475,5,1,"MPV","Answer2"
"6318",475,11,1,"MPV","Answer2"
"6319",475,3,1,"MPV","Answer2"
"6320",475,6,1,"MPV","Answer2"
"6321",476,17,1,"MPV","Answer2"
"6322",476,4,1,"MPV","Answer2"
"6323",476,16,1,"MPV","Answer2"
"6324",476,1,1,"MPV","Answer2"
"6325",476,10,1,"MPV","Answer2"
"6326",476,19,0,"MPV","Answer1"
"6327",476,13,1,"MPV","Answer2"
"6328",476,20,1,"MPV","Answer2"
"6329",476,7,1,"MPV","Answer2"
"6330",476,9,1,"MPV","Answer2"
"6331",476,15,1,"MPV","Answer2"
"6332",476,18,1,"MPV","Answer2"
"6333",476,14,1,"MPV","Answer2"
"6334",476,8,1,"MPV","Answer2"
"6335",476,2,1,"MPV","Answer2"
"6336",476,12,1,"MPV","Answer2"
"6337",476,5,1,"MPV","Answer2"
"6338",476,11,1,"MPV","Answer2"
"6339",476,3,1,"MPV","Answer2"
"6340",476,6,1,"MPV","Answer2"
"6341",477,17,1,"MPV","Answer2"
"6342",477,4,1,"MPV","Answer2"
"6343",477,16,1,"MPV","Answer2"
"6344",477,1,1,"MPV","Answer2"
"6345",477,10,1,"MPV","Answer2"
"6346",477,19,1,"MPV","Answer2"
"6347",477,13,1,"MPV","Answer2"
"6348",477,20,1,"MPV","Answer2"
"6349",477,7,1,"MPV","Answer2"
"6350",477,9,1,"MPV","Answer2"
"6351",477,15,1,"MPV","Answer2"
"6352",477,18,1,"MPV","Answer2"
"6353",477,14,1,"MPV","Answer2"
"6354",477,8,1,"MPV","Answer2"
"6355",477,2,1,"MPV","Answer2"
"6356",477,12,0,"MPV","Answer1"
"6357",477,5,1,"MPV","Answer2"
"6358",477,11,1,"MPV","Answer2"
"6359",477,3,1,"MPV","Answer2"
"6360",477,6,1,"MPV","Answer2"
"6361",478,17,0,"MPV","Answer1"
"6362",478,4,1,"MPV","Answer2"
"6363",478,16,1,"MPV","Answer2"
"6364",478,1,1,"MPV","Answer2"
"6365",478,10,1,"MPV","Answer2"
"6366",478,19,1,"MPV","Answer2"
"6367",478,13,1,"MPV","Answer2"
"6368",478,20,1,"MPV","Answer2"
"6369",478,7,1,"MPV","Answer2"
"6370",478,9,1,"MPV","Answer2"
"6371",478,15,1,"MPV","Answer2"
"6372",478,18,1,"MPV","Answer2"
"6373",478,14,1,"MPV","Answer2"
"6374",478,8,0,"MPV","Answer5"
"6375",478,2,1,"MPV","Answer2"
"6376",478,12,1,"MPV","Answer2"
"6377",478,5,1,"MPV","Answer2"
"6378",478,11,1,"MPV","Answer2"
"6379",478,3,1,"MPV","Answer2"
"6380",478,6,1,"MPV","Answer2"
"6381",479,17,1,"MPV","Answer2"
"6382",479,4,1,"MPV","Answer2"
"6383",479,16,1,"MPV","Answer2"
"6384",479,1,1,"MPV","Answer2"
"6385",479,10,1,"MPV","Answer2"
"6386",479,19,1,"MPV","Answer2"
"6387",479,13,1,"MPV","Answer2"
"6388",479,20,1,"MPV","Answer2"
"6389",479,7,1,"MPV","Answer2"
"6390",479,9,1,"MPV","Answer2"
"6391",479,15,1,"MPV","Answer2"
"6392",479,18,1,"MPV","Answer2"
"6393",479,14,1,"MPV","Answer2"
"6394",479,8,1,"MPV","Answer2"
"6395",479,2,0,"MPV","Answer4"
"6396",479,12,1,"MPV","Answer2"
"6397",479,5,0,"MPV","Answer1"
"6398",479,11,0,"MPV","Answer4"
"6399",479,3,1,"MPV","Answer2"
"6400",479,6,1,"MPV","Answer2"
"6401",481,17,1,"MPV","Answer2"
"6402",481,4,1,"MPV","Answer2"
"6403",481,16,1,"MPV","Answer2"
"6404",481,1,1,"MPV","Answer2"
"6405",481,10,1,"MPV","Answer2"
"6406",481,19,0,"MPV","Answer1"
"6407",481,13,1,"MPV","Answer2"
"6408",481,20,1,"MPV","Answer2"
"6409",481,7,1,"MPV","Answer2"
"6410",481,9,1,"MPV","Answer2"
"6411",481,15,1,"MPV","Answer2"
"6412",481,18,1,"MPV","Answer2"
"6413",481,14,1,"MPV","Answer2"
"6414",481,8,0,"MPV","Answer5"
"6415",481,2,1,"MPV","Answer2"
"6416",481,12,1,"MPV","Answer2"
"6417",481,5,0,"MPV","Answer5"
"6418",481,11,1,"MPV","Answer2"
"6419",481,3,1,"MPV","Answer2"
"6420",481,6,1,"MPV","Answer2"
"6421",483,17,1,"MPV","Answer2"
"6422",483,4,1,"MPV","Answer2"
"6423",483,16,1,"MPV","Answer2"
"6424",483,1,1,"MPV","Answer2"
"6425",483,10,1,"MPV","Answer2"
"6426",483,19,1,"MPV","Answer2"
"6427",483,13,1,"MPV","Answer2"
"6428",483,20,1,"MPV","Answer2"
"6429",483,7,1,"MPV","Answer2"
"6430",483,9,1,"MPV","Answer2"
"6431",483,15,1,"MPV","Answer2"
"6432",483,18,1,"MPV","Answer2"
"6433",483,14,1,"MPV","Answer2"
"6434",483,8,1,"MPV","Answer2"
"6435",483,2,1,"MPV","Answer2"
"6436",483,12,1,"MPV","Answer2"
"6437",483,5,1,"MPV","Answer2"
"6438",483,11,1,"MPV","Answer2"
"6439",483,3,1,"MPV","Answer2"
"6440",483,6,1,"MPV","Answer2"
"6441",484,17,1,"MPV","Answer2"
"6442",484,4,1,"MPV","Answer2"
"6443",484,16,1,"MPV","Answer2"
"6444",484,1,1,"MPV","Answer2"
"6445",484,10,1,"MPV","Answer2"
"6446",484,19,1,"MPV","Answer2"
"6447",484,13,1,"MPV","Answer2"
"6448",484,20,1,"MPV","Answer2"
"6449",484,7,1,"MPV","Answer2"
"6450",484,9,1,"MPV","Answer2"
"6451",484,15,1,"MPV","Answer2"
"6452",484,18,1,"MPV","Answer2"
"6453",484,14,1,"MPV","Answer2"
"6454",484,8,1,"MPV","Answer2"
"6455",484,2,1,"MPV","Answer2"
"6456",484,12,1,"MPV","Answer2"
"6457",484,5,1,"MPV","Answer2"
"6458",484,11,1,"MPV","Answer2"
"6459",484,3,1,"MPV","Answer2"
"6460",484,6,1,"MPV","Answer2"
"6461",485,17,1,"MPV","Answer2"
"6462",485,4,1,"MPV","Answer2"
"6463",485,16,1,"MPV","Answer2"
"6464",485,1,1,"MPV","Answer2"
"6465",485,10,1,"MPV","Answer2"
"6466",485,19,0,"MPV","Answer1"
"6467",485,13,1,"MPV","Answer2"
"6468",485,20,1,"MPV","Answer2"
"6469",485,7,1,"MPV","Answer2"
"6470",485,9,1,"MPV","Answer2"
"6471",485,15,1,"MPV","Answer2"
"6472",485,18,1,"MPV","Answer2"
"6473",485,14,1,"MPV","Answer2"
"6474",485,8,0,"MPV","Answer5"
"6475",485,2,1,"MPV","Answer2"
"6476",485,12,1,"MPV","Answer2"
"6477",485,5,1,"MPV","Answer2"
"6478",485,11,1,"MPV","Answer2"
"6479",485,3,1,"MPV","Answer2"
"6480",485,6,1,"MPV","Answer2"
"6481",486,17,1,"MPV","Answer2"
"6482",486,4,1,"MPV","Answer2"
"6483",486,16,1,"MPV","Answer2"
"6484",486,1,1,"MPV","Answer2"
"6485",486,10,1,"MPV","Answer2"
"6486",486,19,1,"MPV","Answer2"
"6487",486,13,1,"MPV","Answer2"
"6488",486,20,1,"MPV","Answer2"
"6489",486,7,1,"MPV","Answer2"
"6490",486,9,1,"MPV","Answer2"
"6491",486,15,1,"MPV","Answer2"
"6492",486,18,1,"MPV","Answer2"
"6493",486,14,1,"MPV","Answer2"
"6494",486,8,1,"MPV","Answer2"
"6495",486,2,1,"MPV","Answer2"
"6496",486,12,1,"MPV","Answer2"
"6497",486,5,1,"MPV","Answer2"
"6498",486,11,1,"MPV","Answer2"
"6499",486,3,1,"MPV","Answer2"
"6500",486,6,1,"MPV","Answer2"
"6501",487,17,1,"MPV","Answer2"
"6502",487,4,0,"MPV","Answer5"
"6503",487,16,1,"MPV","Answer2"
"6504",487,1,1,"MPV","Answer2"
"6505",487,10,1,"MPV","Answer2"
"6506",487,19,1,"MPV","Answer2"
"6507",487,13,1,"MPV","Answer2"
"6508",487,20,1,"MPV","Answer2"
"6509",487,7,1,"MPV","Answer2"
"6510",487,9,1,"MPV","Answer2"
"6511",487,15,1,"MPV","Answer2"
"6512",487,18,1,"MPV","Answer2"
"6513",487,14,1,"MPV","Answer2"
"6514",487,8,1,"MPV","Answer2"
"6515",487,2,1,"MPV","Answer2"
"6516",487,12,1,"MPV","Answer2"
"6517",487,5,0,"MPV","Answer5"
"6518",487,11,1,"MPV","Answer2"
"6519",487,3,1,"MPV","Answer2"
"6520",487,6,1,"MPV","Answer2"
